Timestamp,Source IP,Destination IP,Protocol,Source Port,Destination Port
1745877990.038746,192.168.12.167,192.168.12.1,TCP,56225,53
1745877990.038896,192.168.12.167,192.168.12.1,TCP,56224,53
1745877990.038939,192.168.12.167,192.168.12.1,TCP,56224,53
1745877990.03901,192.168.12.167,192.168.12.1,TCP,56223,53
1745877990.03904,192.168.12.167,192.168.12.1,TCP,56223,53
1745877990.039096,192.168.12.167,192.168.12.1,TCP,56225,53
1745877990.039132,192.168.12.167,192.168.12.1,TCP,56225,53
1745877990.057039,192.168.12.1,192.168.12.167,TCP,53,56223
1745877990.057039,192.168.12.1,192.168.12.167,TCP,53,56223
1745877990.057039,192.168.12.1,192.168.12.167,TCP,53,56225
1745877990.057039,192.168.12.1,192.168.12.167,TCP,53,56225
1745877990.057039,192.168.12.1,192.168.12.167,TCP,53,56224
1745877990.057039,192.168.12.1,192.168.12.167,TCP,53,56224
1745877990.073907,192.168.12.1,192.168.12.167,TCP,53,56224
1745877990.0742,192.168.12.167,192.168.12.1,TCP,56224,53
1745877990.079787,192.168.12.1,192.168.12.167,TCP,53,56224
1745877990.079866,192.168.12.167,192.168.12.1,TCP,56224,53
1745877990.090307,15.156.30.95,192.168.12.167,TCP,443,61608
1745877990.090307,15.156.30.95,192.168.12.167,TCP,443,61608
1745877990.094295,15.156.30.95,192.168.12.167,TCP,443,61608
1745877990.094295,15.156.30.95,192.168.12.167,TCP,443,61608
1745877990.09449,192.168.12.167,15.156.30.95,TCP,61608,443
1745877990.095395,192.168.12.167,15.156.30.95,TCP,61608,443
1745877990.129291,192.168.12.1,192.168.12.167,TCP,53,56223
1745877990.129649,192.168.12.167,192.168.12.1,TCP,56223,53
1745877990.134037,192.168.12.1,192.168.12.167,TCP,53,56223
1745877990.134121,192.168.12.167,192.168.12.1,TCP,56223,53
1745877990.151572,192.168.12.167,192.168.12.1,TCP,56225,53
1745877990.184241,192.168.12.1,192.168.12.167,TCP,53,56225
1745877990.184241,192.168.12.1,192.168.12.167,TCP,53,56225
1745877990.184362,192.168.12.167,192.168.12.1,TCP,56225,53
1745877990.193497,15.156.30.95,192.168.12.167,TCP,443,61608
1745877990.411365,192.168.12.212,230.0.0.1,UDP,51975,6666
1745877991.075569,192.168.12.167,192.168.12.1,TCP,56226,53
1745877991.075972,192.168.12.167,192.168.12.1,TCP,56227,53
1745877991.076165,192.168.12.167,192.168.12.1,TCP,56228,53
1745877991.082728,192.168.12.1,192.168.12.167,TCP,53,56226
1745877991.082728,192.168.12.1,192.168.12.167,TCP,53,56227
1745877991.082728,192.168.12.1,192.168.12.167,TCP,53,56228
1745877991.082967,192.168.12.167,192.168.12.1,TCP,56226,53
1745877991.082998,192.168.12.167,192.168.12.1,TCP,56227,53
1745877991.083011,192.168.12.167,192.168.12.1,TCP,56228,53
1745877991.083116,192.168.12.167,192.168.12.1,TCP,56227,53
1745877991.083174,192.168.12.167,192.168.12.1,TCP,56227,53
1745877991.083247,192.168.12.167,192.168.12.1,TCP,56226,53
1745877991.083276,192.168.12.167,192.168.12.1,TCP,56226,53
1745877991.08333,192.168.12.167,192.168.12.1,TCP,56228,53
1745877991.083366,192.168.12.167,192.168.12.1,TCP,56228,53
1745877991.088883,192.168.12.1,192.168.12.167,TCP,53,56227
1745877991.088883,192.168.12.1,192.168.12.167,TCP,53,56226
1745877991.088883,192.168.12.1,192.168.12.167,TCP,53,56227
1745877991.088883,192.168.12.1,192.168.12.167,TCP,53,56228
1745877991.088883,192.168.12.1,192.168.12.167,TCP,53,56228
1745877991.088883,192.168.12.1,192.168.12.167,TCP,53,56226
1745877991.106889,18.155.1.115,192.168.12.167,TCP,443,50524
1745877991.106889,18.155.1.115,192.168.12.167,TCP,443,50524
1745877991.107207,192.168.12.167,18.155.1.115,TCP,50524,443
1745877991.107577,192.168.12.167,18.155.1.115,TCP,50524,443
1745877991.119165,192.168.12.1,192.168.12.167,TCP,53,56227
1745877991.119538,192.168.12.167,192.168.12.1,TCP,56227,53
1745877991.124233,192.168.12.1,192.168.12.167,TCP,53,56227
1745877991.12431,192.168.12.167,192.168.12.1,TCP,56227,53
1745877991.143313,18.155.1.115,192.168.12.167,TCP,443,50524
1745877991.179623,192.168.12.1,192.168.12.167,TCP,53,56226
1745877991.179974,192.168.12.167,192.168.12.1,TCP,56226,53
1745877991.184936,192.168.12.1,192.168.12.167,TCP,53,56226
1745877991.185005,192.168.12.167,192.168.12.1,TCP,56226,53
1745877991.209555,192.168.12.1,192.168.12.167,TCP,53,56228
1745877991.209875,192.168.12.167,192.168.12.1,TCP,56228,53
1745877991.215143,192.168.12.1,192.168.12.167,TCP,53,56228
1745877991.215239,192.168.12.167,192.168.12.1,TCP,56228,53
1745877991.435422,192.168.12.212,230.0.0.1,UDP,51975,6666
1745877992.357418,192.168.12.212,230.0.0.1,UDP,51975,6666
1745877992.360821,192.168.12.167,51.105.71.136,TCP,50063,443
1745877992.361032,192.168.12.167,51.105.71.136,TCP,50063,443
1745877992.361032,192.168.12.167,51.105.71.136,TCP,50063,443
1745877992.361032,192.168.12.167,51.105.71.136,TCP,50063,443
1745877992.361032,192.168.12.167,51.105.71.136,TCP,50063,443
1745877992.361032,192.168.12.167,51.105.71.136,TCP,50063,443
1745877992.49624,192.168.12.167,52.104.124.39,TCP,56134,443
1745877992.49673,192.168.12.167,52.104.124.39,TCP,56229,443
1745877992.503092,51.105.71.136,192.168.12.167,TCP,443,50063
1745877992.503092,51.105.71.136,192.168.12.167,TCP,443,50063
1745877992.507464,51.105.71.136,192.168.12.167,TCP,443,50063
1745877992.532001,51.105.71.136,192.168.12.167,TCP,443,50063
1745877992.532221,192.168.12.167,51.105.71.136,TCP,50063,443
1745877992.589389,52.104.124.39,192.168.12.167,TCP,443,56134
1745877992.589389,52.104.124.39,192.168.12.167,TCP,443,56229
1745877992.58966,192.168.12.167,52.104.124.39,TCP,56229,443
1745877992.589661,192.168.12.167,52.104.124.39,TCP,56134,443
1745877992.590644,192.168.12.167,52.104.124.39,TCP,56229,443
1745877992.729231,52.104.124.39,192.168.12.167,TCP,443,56229
1745877992.729231,52.104.124.39,192.168.12.167,TCP,443,56229
1745877992.729231,52.104.124.39,192.168.12.167,TCP,443,56229
1745877992.729231,52.104.124.39,192.168.12.167,TCP,443,56229
1745877992.729231,52.104.124.39,192.168.12.167,TCP,443,56229
1745877992.72962,192.168.12.167,52.104.124.39,TCP,56229,443
1745877992.729801,192.168.12.167,52.104.124.39,TCP,56229,443
1745877992.737052,192.168.12.167,52.104.124.39,TCP,56229,443
1745877992.834972,52.104.124.39,192.168.12.167,TCP,443,56229
1745877992.836459,192.168.12.167,52.104.124.39,TCP,56229,443
1745877992.836459,192.168.12.167,52.104.124.39,TCP,56229,443
1745877992.836742,192.168.12.167,52.104.124.39,TCP,56229,443
1745877992.938352,52.104.124.39,192.168.12.167,TCP,443,56229
1745877993.009056,192.168.12.167,3.17.45.182,TCP,59804,443
1745877993.056404,3.17.45.182,192.168.12.167,TCP,443,59804
1745877993.064323,3.17.45.182,192.168.12.167,TCP,443,59804
1745877993.083715,52.104.124.39,192.168.12.167,TCP,443,56229
1745877993.083715,52.104.124.39,192.168.12.167,TCP,443,56229
1745877993.083715,52.104.124.39,192.168.12.167,TCP,443,56229
1745877993.084005,192.168.12.167,52.104.124.39,TCP,56229,443
1745877993.107727,192.168.12.167,52.104.124.39,TCP,56229,443
1745877993.107727,192.168.12.167,52.104.124.39,TCP,56229,443
1745877993.117866,192.168.12.167,3.17.45.182,TCP,59804,443
1745877993.207771,52.104.124.39,192.168.12.167,TCP,443,56229
1745877993.271203,52.104.124.39,192.168.12.167,TCP,443,56229
1745877993.271203,52.104.124.39,192.168.12.167,TCP,443,56229
1745877993.271203,52.104.124.39,192.168.12.167,TCP,443,56229
1745877993.271203,52.104.124.39,192.168.12.167,TCP,443,56229
1745877993.271475,192.168.12.167,52.104.124.39,TCP,56229,443
1745877993.271847,192.168.12.167,52.104.124.39,TCP,56229,443
1745877993.336614,192.168.12.167,52.104.124.39,TCP,56229,443
1745877993.336614,192.168.12.167,52.104.124.39,TCP,56229,443
1745877993.337029,192.168.12.167,52.104.124.39,TCP,56229,443
1745877993.337029,192.168.12.167,52.104.124.39,TCP,56229,443
1745877993.337029,192.168.12.167,52.104.124.39,TCP,56229,443
1745877993.38152,192.168.12.212,230.0.0.1,UDP,51975,6666
1745877993.439114,52.104.124.39,192.168.12.167,TCP,443,56229
1745877993.439114,52.104.124.39,192.168.12.167,TCP,443,56229
1745877993.492038,52.104.124.39,192.168.12.167,TCP,443,56229
1745877993.584982,52.104.124.39,192.168.12.167,TCP,443,56229
1745877993.584982,52.104.124.39,192.168.12.167,TCP,443,56229
1745877993.585286,192.168.12.167,52.104.124.39,TCP,56229,443
1745877994.005688,192.168.12.167,3.17.45.182,TCP,59848,443
1745877994.005908,192.168.12.167,3.17.45.182,TCP,59852,443
1745877994.062248,3.17.45.182,192.168.12.167,TCP,443,59848
1745877994.062248,3.17.45.182,192.168.12.167,TCP,443,59848
1745877994.064661,3.17.45.182,192.168.12.167,TCP,443,59852
1745877994.064661,3.17.45.182,192.168.12.167,TCP,443,59852
1745877994.114513,192.168.12.167,3.17.45.182,TCP,59848,443
1745877994.114514,192.168.12.167,3.17.45.182,TCP,59852,443
1745877994.405478,192.168.12.212,230.0.0.1,UDP,51975,6666
1745877994.458636,192.168.12.167,52.104.124.39,TCP,56229,443
1745877994.458636,192.168.12.167,52.104.124.39,TCP,56229,443
1745877994.458896,192.168.12.167,52.104.124.39,TCP,56229,443
1745877994.55723,52.104.124.39,192.168.12.167,TCP,443,56229
1745877994.603803,52.104.124.39,192.168.12.167,TCP,443,56229
1745877994.71472,52.104.124.39,192.168.12.167,TCP,443,56229
1745877994.717297,52.104.124.39,192.168.12.167,TCP,443,56229
1745877994.717505,192.168.12.167,52.104.124.39,TCP,56229,443
1745877994.983975,192.168.12.167,52.14.14.157,TCP,50497,443
1745877995.032432,52.14.14.157,192.168.12.167,TCP,443,50497
1745877995.302804,192.168.12.167,52.104.124.39,TCP,56229,443
1745877995.302804,192.168.12.167,52.104.124.39,TCP,56229,443
1745877995.303233,192.168.12.167,52.104.124.39,TCP,56229,443
1745877995.303233,192.168.12.167,52.104.124.39,TCP,56229,443
1745877995.419314,52.104.124.39,192.168.12.167,TCP,443,56229
1745877995.419314,20.197.71.89,192.168.12.167,TCP,443,59926
1745877995.420438,192.168.12.167,20.197.71.89,TCP,59926,443
1745877995.429489,192.168.12.212,230.0.0.1,UDP,51975,6666
1745877995.669217,52.104.124.39,192.168.12.167,TCP,443,56229
1745877995.669217,52.104.124.39,192.168.12.167,TCP,443,56229
1745877995.669522,192.168.12.167,52.104.124.39,TCP,56229,443
1745877995.714942,20.197.71.89,192.168.12.167,TCP,443,59926
1745877996.351326,192.168.12.212,230.0.0.1,UDP,51975,6666
1745877996.458013,192.168.12.167,52.104.124.39,TCP,56229,443
1745877996.458013,192.168.12.167,52.104.124.39,TCP,56229,443
1745877996.458272,192.168.12.167,52.104.124.39,TCP,56229,443
1745877996.458272,192.168.12.167,52.104.124.39,TCP,56229,443
1745877996.560066,52.104.124.39,192.168.12.167,TCP,443,56229
1745877996.562605,52.104.124.39,192.168.12.167,TCP,443,56229
1745877996.902522,52.104.124.39,192.168.12.167,TCP,443,56229
1745877996.902522,52.104.124.39,192.168.12.167,TCP,443,56229
1745877996.902918,192.168.12.167,52.104.124.39,TCP,56229,443
1745877997.374775,192.168.12.212,230.0.0.1,UDP,51975,6666
1745877997.709236,192.168.12.167,52.104.124.39,TCP,56229,443
1745877997.709236,192.168.12.167,52.104.124.39,TCP,56229,443
1745877997.709522,192.168.12.167,52.104.124.39,TCP,56229,443
1745877997.709522,192.168.12.167,52.104.124.39,TCP,56229,443
1745877997.811945,52.104.124.39,192.168.12.167,TCP,443,56229
1745877997.817319,52.104.124.39,192.168.12.167,TCP,443,56229
1745877998.024925,52.104.124.39,192.168.12.167,TCP,443,56229
1745877998.024925,52.104.124.39,192.168.12.167,TCP,443,56229
1745877998.025243,192.168.12.167,52.104.124.39,TCP,56229,443
1745877998.183745,192.168.12.167,13.71.196.252,TCP,59733,8883
1745877998.247386,13.71.196.252,192.168.12.167,TCP,8883,59733
1745877998.295033,192.168.12.167,13.71.196.252,TCP,59733,8883
1745877998.39921,192.168.12.212,230.0.0.1,UDP,51975,6666
1745877998.620255,140.82.112.6,192.168.12.167,TCP,443,56216
1745877998.620255,140.82.112.6,192.168.12.167,TCP,443,56216
1745877998.620644,192.168.12.167,140.82.112.6,TCP,56216,443
1745877998.620983,192.168.12.167,140.82.112.6,TCP,56216,443
1745877998.626418,140.82.112.6,192.168.12.167,TCP,443,56216
1745877998.626763,192.168.12.167,140.82.112.6,TCP,56216,443
1745877998.661857,140.82.112.6,192.168.12.167,TCP,443,56216
1745877998.767157,192.168.12.167,52.104.124.39,TCP,56229,443
1745877998.767157,192.168.12.167,52.104.124.39,TCP,56229,443
1745877998.767376,192.168.12.167,52.104.124.39,TCP,56229,443
1745877998.767376,192.168.12.167,52.104.124.39,TCP,56229,443
1745877998.867139,52.104.124.39,192.168.12.167,TCP,443,56229
1745877998.869215,52.104.124.39,192.168.12.167,TCP,443,56229
1745877998.87087,192.168.12.167,185.199.109.154,TCP,56185,443
1745877998.922184,185.199.109.154,192.168.12.167,TCP,443,56185
1745877999.120595,52.104.124.39,192.168.12.167,TCP,443,56229
1745877999.120595,52.104.124.39,192.168.12.167,TCP,443,56229
1745877999.120908,192.168.12.167,52.104.124.39,TCP,56229,443
1745877999.282015,192.168.12.167,134.224.240.221,TCP,59812,443
1745877999.329817,134.224.240.221,192.168.12.167,TCP,443,59812
1745877999.329817,134.224.240.221,192.168.12.167,TCP,443,59812
1745877999.372794,192.168.12.167,134.224.240.221,TCP,59812,443
1745877999.423184,192.168.12.212,230.0.0.1,UDP,51975,6666
1745877999.542111,192.168.12.167,185.199.109.154,TCP,56190,443
1745877999.582031,185.199.109.154,192.168.12.167,TCP,443,56190
1745877999.762733,192.168.12.167,52.104.124.39,TCP,56229,443
1745877999.762733,192.168.12.167,52.104.124.39,TCP,56229,443
1745877999.763025,192.168.12.167,52.104.124.39,TCP,56229,443
1745877999.859497,52.104.124.39,192.168.12.167,TCP,443,56229
1745877999.914465,52.104.124.39,192.168.12.167,TCP,443,56229
1745878000.13729,52.104.124.39,192.168.12.167,TCP,443,56229
1745878000.13729,52.104.124.39,192.168.12.167,TCP,443,56229
1745878000.1376,192.168.12.167,52.104.124.39,TCP,56229,443
1745878000.447294,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878001.368626,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878002.392625,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878002.536841,192.168.12.167,51.105.71.136,TCP,50063,443
1745878002.537071,192.168.12.167,51.105.71.136,TCP,50063,443
1745878002.537071,192.168.12.167,51.105.71.136,TCP,50063,443
1745878002.537071,192.168.12.167,51.105.71.136,TCP,50063,443
1745878002.537071,192.168.12.167,51.105.71.136,TCP,50063,443
1745878002.808902,51.105.71.136,192.168.12.167,TCP,443,50063
1745878002.808902,51.105.71.136,192.168.12.167,TCP,443,50063
1745878002.848641,51.105.71.136,192.168.12.167,TCP,443,50063
1745878002.88932,51.105.71.136,192.168.12.167,TCP,443,50063
1745878002.889883,192.168.12.167,51.105.71.136,TCP,50063,443
1745878003.019289,192.168.12.167,3.17.45.182,TCP,59804,443
1745878003.083882,3.17.45.182,192.168.12.167,TCP,443,59804
1745878003.135211,192.168.12.167,3.17.45.182,TCP,59804,443
1745878003.416249,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878003.711633,140.82.112.25,192.168.12.167,TCP,443,62064
1745878003.712312,192.168.12.167,140.82.112.25,TCP,62064,443
1745878003.753182,140.82.112.25,192.168.12.167,TCP,443,62064
1745878004.018926,192.168.12.167,3.17.45.182,TCP,59848,443
1745878004.019177,192.168.12.167,3.17.45.182,TCP,59852,443
1745878004.072409,3.17.45.182,192.168.12.167,TCP,443,59848
1745878004.072409,3.17.45.182,192.168.12.167,TCP,443,59852
1745878004.117993,192.168.12.167,3.17.45.182,TCP,59848,443
1745878004.118,192.168.12.167,3.17.45.182,TCP,59852,443
1745878004.440686,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878004.752996,140.82.112.25,192.168.12.167,TCP,443,62064
1745878004.752996,140.82.112.25,192.168.12.167,TCP,443,62064
1745878004.753287,192.168.12.167,140.82.112.25,TCP,62064,443
1745878004.753558,192.168.12.167,140.82.112.25,TCP,62064,443
1745878004.788266,140.82.112.25,192.168.12.167,TCP,443,62064
1745878005.024721,192.168.12.167,192.168.12.1,UDP,50599,53
1745878005.025142,192.168.12.167,192.168.12.1,UDP,62634,53
1745878005.025627,192.168.12.167,192.168.12.1,UDP,56810,53
1745878005.048155,192.168.12.1,192.168.12.167,UDP,53,50599
1745878005.048155,140.82.113.4,192.168.12.167,TCP,443,56184
1745878005.04877,192.168.12.167,140.82.113.4,TCP,56184,443
1745878005.049693,140.82.113.4,192.168.12.167,TCP,443,56184
1745878005.049693,140.82.113.4,192.168.12.167,TCP,443,56184
1745878005.049855,192.168.12.167,140.82.113.4,TCP,56184,443
1745878005.05172,192.168.12.1,192.168.12.167,UDP,53,56810
1745878005.05172,192.168.12.1,192.168.12.167,UDP,53,62634
1745878005.052605,192.168.12.167,140.82.114.26,TCP,56230,443
1745878005.088386,140.82.113.4,192.168.12.167,TCP,443,56184
1745878005.095295,140.82.114.26,192.168.12.167,TCP,443,56230
1745878005.095496,192.168.12.167,140.82.114.26,TCP,56230,443
1745878005.09687,192.168.12.167,140.82.114.26,TCP,56230,443
1745878005.09687,192.168.12.167,140.82.114.26,TCP,56230,443
1745878005.139345,140.82.114.26,192.168.12.167,TCP,443,56230
1745878005.139345,140.82.114.26,192.168.12.167,TCP,443,56230
1745878005.139345,140.82.114.26,192.168.12.167,TCP,443,56230
1745878005.139345,140.82.114.26,192.168.12.167,TCP,443,56230
1745878005.139752,192.168.12.167,140.82.114.26,TCP,56230,443
1745878005.140724,192.168.12.167,140.82.114.26,TCP,56230,443
1745878005.141256,192.168.12.167,140.82.114.26,TCP,56230,443
1745878005.157459,192.168.12.141,224.0.0.251,UDP,5353,5353
1745878005.187175,140.82.114.26,192.168.12.167,TCP,443,56230
1745878005.187175,140.82.114.26,192.168.12.167,TCP,443,56230
1745878005.187452,192.168.12.167,140.82.114.26,TCP,56230,443
1745878005.188933,140.82.114.26,192.168.12.167,TCP,443,56230
1745878005.188933,140.82.114.26,192.168.12.167,TCP,443,56230
1745878005.189139,192.168.12.167,140.82.114.26,TCP,56230,443
1745878005.191307,192.168.12.167,140.82.114.26,TCP,56230,443
1745878005.27201,192.168.12.167,40.71.11.167,TCP,50561,443
1745878005.278281,140.82.114.26,192.168.12.167,TCP,443,56230
1745878005.307275,140.82.112.5,192.168.12.167,TCP,443,56208
1745878005.307275,140.82.112.5,192.168.12.167,TCP,443,56208
1745878005.307275,140.82.112.5,192.168.12.167,TCP,443,56208
1745878005.307522,192.168.12.167,140.82.112.5,TCP,56208,443
1745878005.307599,192.168.12.167,140.82.112.5,TCP,56208,443
1745878005.307733,192.168.12.167,140.82.112.5,TCP,56208,443
1745878005.34364,40.71.11.167,192.168.12.167,TCP,443,50561
1745878005.347412,140.82.112.5,192.168.12.167,TCP,443,56208
1745878005.464672,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878005.853214,192.168.12.167,224.0.0.22,2,,
1745878005.858257,192.168.12.167,51.105.71.136,TCP,50063,443
1745878005.858404,192.168.12.167,13.89.178.27,TCP,50562,443
1745878005.874304,192.168.12.167,224.0.0.22,2,,
1745878005.875552,192.168.12.167,224.0.0.252,UDP,57265,5355
1745878005.9296,13.89.178.27,192.168.12.167,TCP,443,50562
1745878005.92979,192.168.12.167,13.89.178.27,TCP,50562,443
1745878006.012792,51.105.71.136,192.168.12.167,TCP,443,50063
1745878006.012995,192.168.12.167,51.105.71.136,TCP,50063,443
1745878006.052629,192.168.12.167,170.114.1.179,TCP,59787,443
1745878006.108838,170.114.1.179,192.168.12.167,TCP,443,59787
1745878006.160163,192.168.12.167,170.114.1.179,TCP,59787,443
1745878006.181536,192.168.12.141,224.0.0.251,UDP,5353,5353
1745878006.238092,140.82.114.26,192.168.12.167,TCP,443,56230
1745878006.238092,140.82.114.26,192.168.12.167,TCP,443,56230
1745878006.238399,192.168.12.167,140.82.114.26,TCP,56230,443
1745878006.238697,192.168.12.167,140.82.114.26,TCP,56230,443
1745878006.244803,192.168.12.167,192.168.12.1,UDP,65261,53
1745878006.245313,192.168.12.167,192.168.12.1,UDP,58807,53
1745878006.245644,192.168.12.167,192.168.12.1,UDP,53303,53
1745878006.268288,192.168.12.1,192.168.12.167,UDP,53,65261
1745878006.268288,192.168.12.1,192.168.12.167,UDP,53,58807
1745878006.272638,192.168.12.1,192.168.12.167,UDP,53,53303
1745878006.273743,192.168.12.167,140.82.112.5,TCP,56231,443
1745878006.274418,140.82.114.26,192.168.12.167,TCP,443,56230
1745878006.286736,192.168.12.167,224.0.0.252,UDP,57265,5355
1745878006.318726,140.82.112.5,192.168.12.167,TCP,443,56231
1745878006.319035,192.168.12.167,140.82.112.5,TCP,56231,443
1745878006.320631,192.168.12.167,140.82.112.5,TCP,56231,443
1745878006.320631,192.168.12.167,140.82.112.5,TCP,56231,443
1745878006.348191,192.168.12.167,224.0.0.22,2,,
1745878006.36437,140.82.112.5,192.168.12.167,TCP,443,56231
1745878006.36437,140.82.112.5,192.168.12.167,TCP,443,56231
1745878006.366567,140.82.112.5,192.168.12.167,TCP,443,56231
1745878006.366567,140.82.112.5,192.168.12.167,TCP,443,56231
1745878006.366761,192.168.12.167,140.82.112.5,TCP,56231,443
1745878006.367823,192.168.12.167,140.82.112.5,TCP,56231,443
1745878006.36816,192.168.12.167,140.82.112.5,TCP,56231,443
1745878006.36851,192.168.12.167,140.82.112.5,TCP,56231,443
1745878006.386866,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878006.409449,140.82.112.5,192.168.12.167,TCP,443,56231
1745878006.409449,140.82.112.5,192.168.12.167,TCP,443,56231
1745878006.409449,140.82.112.5,192.168.12.167,TCP,443,56231
1745878006.409787,192.168.12.167,140.82.112.5,TCP,56231,443
1745878006.410192,192.168.12.167,140.82.112.5,TCP,56231,443
1745878006.448087,140.82.112.5,192.168.12.167,TCP,443,56231
1745878006.474727,140.82.112.5,192.168.12.167,TCP,443,56231
1745878006.474727,140.82.112.5,192.168.12.167,TCP,443,56231
1745878006.475026,192.168.12.167,140.82.112.5,TCP,56231,443
1745878006.480735,192.168.12.167,140.82.114.26,TCP,56232,443
1745878006.522368,140.82.114.26,192.168.12.167,TCP,443,56232
1745878006.522684,192.168.12.167,140.82.114.26,TCP,56232,443
1745878006.524034,192.168.12.167,140.82.114.26,TCP,56232,443
1745878006.524034,192.168.12.167,140.82.114.26,TCP,56232,443
1745878006.59914,140.82.114.26,192.168.12.167,TCP,443,56232
1745878006.59914,140.82.114.26,192.168.12.167,TCP,443,56232
1745878006.59914,140.82.114.26,192.168.12.167,TCP,443,56232
1745878006.59914,140.82.114.26,192.168.12.167,TCP,443,56232
1745878006.599518,192.168.12.167,140.82.114.26,TCP,56232,443
1745878006.600352,192.168.12.167,140.82.114.26,TCP,56232,443
1745878006.600881,192.168.12.167,140.82.114.26,TCP,56232,443
1745878006.647827,140.82.114.26,192.168.12.167,TCP,443,56232
1745878006.647827,140.82.114.26,192.168.12.167,TCP,443,56232
1745878006.648148,192.168.12.167,140.82.114.26,TCP,56232,443
1745878006.651858,140.82.114.26,192.168.12.167,TCP,443,56232
1745878006.654922,192.168.12.167,140.82.114.26,TCP,56232,443
1745878006.697484,140.82.114.26,192.168.12.167,TCP,443,56232
1745878006.743064,192.168.12.167,140.82.114.26,TCP,56232,443
1745878006.902518,192.168.12.167,192.168.12.1,UDP,50911,53
1745878006.902518,192.168.12.167,192.168.12.1,UDP,64972,53
1745878006.902561,192.168.12.167,192.168.12.1,UDP,61565,53
1745878006.902561,192.168.12.167,192.168.12.1,UDP,61510,53
1745878006.907722,192.168.12.1,192.168.12.167,UDP,53,50911
1745878006.907722,192.168.12.1,192.168.12.167,UDP,53,64972
1745878006.907722,192.168.12.1,192.168.12.167,UDP,53,61565
1745878006.907722,192.168.12.1,192.168.12.167,UDP,53,61510
1745878007.410407,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878008.43435,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878008.570013,192.168.12.167,192.168.12.1,UDP,51786,53
1745878008.570684,192.168.12.167,192.168.12.1,UDP,64737,53
1745878008.595643,192.168.12.1,192.168.12.167,UDP,53,51786
1745878008.595643,192.168.12.1,192.168.12.167,UDP,53,64737
1745878009.253045,192.168.12.141,224.0.0.251,UDP,5353,5353
1745878009.457845,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878010.377491,192.168.12.167,192.168.12.1,UDP,51281,53
1745878010.377491,192.168.12.167,192.168.12.1,UDP,53396,53
1745878010.379507,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878010.387669,192.168.12.1,192.168.12.167,UDP,53,53396
1745878010.387669,192.168.12.1,192.168.12.167,UDP,53,51281
1745878010.584789,192.168.12.116,224.0.0.251,UDP,5353,5353
1745878011.404077,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878012.388112,192.168.12.167,192.168.12.1,UDP,56786,53
1745878012.388125,192.168.12.167,192.168.12.1,UDP,52854,53
1745878012.404647,192.168.12.1,192.168.12.167,UDP,53,56786
1745878012.409462,192.168.12.1,192.168.12.167,UDP,53,52854
1745878012.410444,192.168.12.167,52.168.117.175,TCP,56236,443
1745878012.427799,192.168.12.212,230.0.0.1,UDP,51975,6666
1745878012.487029,52.168.117.175,192.168.12.167,TCP,443,56236
1745878012.487409,192.168.12.167,52.168.117.175,TCP,56236,443
1745878012.488463,192.168.12.167,52.168.117.175,TCP,56236,443
1745878012.577911,52.168.117.175,192.168.12.167,TCP,443,56236
1745878012.577911,52.168.117.175,192.168.12.167,TCP,443,56236
1745878012.578148,192.168.12.167,52.168.117.175,TCP,56236,443
1745878012.578241,192.168.12.167,52.168.117.175,TCP,56236,443
1745878012.579914,52.168.117.175,192.168.12.167,TCP,443,56236
1745878012.580049,192.168.12.167,52.168.117.175,TCP,56236,443
1745878012.584322,52.168.117.175,192.168.12.167,TCP,443,56236
1745878012.584322,52.168.117.175,192.168.12.167,TCP,443,56236
1745878012.584528,192.168.12.167,52.168.117.175,TCP,56236,443
1745878012.584786,192.168.12.167,52.168.117.175,TCP,56236,443
1745878012.598482,192.168.12.167,52.168.117.175,TCP,56236,443
1745878012.675422,52.168.117.175,192.168.12.167,TCP,443,56236
1745878012.675691,192.168.12.167,52.168.117.175,TCP,56236,443
1745878012.676826,192.168.12.167,52.168.117.175,TCP,56236,443
1745878012.676918,192.168.12.167,52.168.117.175,TCP,56236,443
1745878012.676918,192.168.12.167,52.168.117.175,TCP,56236,443
1745878012.676918,192.168.12.167,52.168.117.175,TCP,56236,443
1745878012.676918,192.168.12.167,52.168.117.175,TCP,56236,443
1745878012.676918,192.168.12.167,52.168.117.175,TCP,56236,443
1745878012.754543,52.168.117.175,192.168.12.167,TCP,443,56236
1745878012.754543,52.168.117.175,192.168.12.167,TCP,443,56236
1745878012.754543,52.168.117.175,192.168.12.167,TCP,443,56236
1745878012.8288,52.168.117.175,192.168.12.167,TCP,443,56236
1745878012.829077,192.168.12.167,52.168.117.175,TCP,56236,443
1745878012.830803,192.168.12.167,52.168.117.175,TCP,56236,443
1745878012.83093,192.168.12.167,52.168.117.175,TCP,56236,443
